frontendId,fileName,catalog,title,titleCN,slug,tags,difficulty,status,similar
756,0756,0700-0799,Pyramid Transition Matrix,金字塔转换矩阵,pyramid-transition-matrix,"Bit Manipulation|bit-manipulation|位运算,Depth-First Search|depth-first-search|深度优先搜索,Breadth-First Search|breadth-first-search|广度优先搜索",Medium,False,
759,0759,0700-0799,Employee Free Time,员工空闲时间,employee-free-time,"Array|array|数组,Sorting|sorting|排序,Heap (Priority Queue)|heap-priority-queue|堆（优先队列）",Hard,False,0056|0986
758,0758,0700-0799,Bold Words in String,字符串中的加粗单词,bold-words-in-string,"Trie|trie|字典树,Array|array|数组,Hash Table|hash-table|哈希表,String|string|字符串,String Matching|string-matching|字符串匹配",Medium,False,
426,0426,0400-0499,Convert Binary Search Tree to Sorted Doubly Linked List,将二叉搜索树转化为排序的双向链表,convert-binary-search-tree-to-sorted-doubly-linked-list,"Stack|stack|栈,Tree|tree|树,Depth-First Search|depth-first-search|深度优先搜索,Binary Search Tree|binary-search-tree|二叉搜索树,Linked List|linked-list|链表,Binary Tree|binary-tree|二叉树,Doubly-Linked List|doubly-linked-list|双向链表",Medium,True,0094
755,0755,0700-0799,Pour Water,倒水,pour-water,"Array|array|数组,Simulation|simulation|模拟",Medium,False,0042
754,0754,0700-0799,Reach a Number,到达终点数字,reach-a-number,"Math|math|数学,Binary Search|binary-search|二分查找",Medium,False,2400
751,0751,0700-0799,IP to CIDR,IP 到 CIDR,ip-to-cidr,"Bit Manipulation|bit-manipulation|位运算,String|string|字符串",Medium,False,0093|0468
753,0753,0700-0799,Cracking the Safe,破解保险箱,cracking-the-safe,"Depth-First Search|depth-first-search|深度优先搜索,Graph|graph|图,Eulerian Circuit|eulerian-circuit|欧拉回路",Hard,False,
749,0749,0700-0799,Contain Virus,隔离病毒,contain-virus,"Depth-First Search|depth-first-search|深度优先搜索,Breadth-First Search|breadth-first-search|广度优先搜索,Array|array|数组,Matrix|matrix|矩阵,Simulation|simulation|模拟",Hard,False,2954
752,0752,0700-0799,Open the Lock,打开转盘锁,open-the-lock,"Breadth-First Search|breadth-first-search|广度优先搜索,Array|array|数组,Hash Table|hash-table|哈希表,String|string|字符串",Medium,False,2368
748,0748,0700-0799,Shortest Completing Word,最短补全词,shortest-completing-word,"Array|array|数组,Hash Table|hash-table|哈希表,String|string|字符串",Easy,False,
745,0745,0700-0799,Prefix and Suffix Search,前缀和后缀搜索,prefix-and-suffix-search,"Design|design|设计,Trie|trie|字典树,Array|array|数组,Hash Table|hash-table|哈希表,String|string|字符串",Hard,False,0211
750,0750,0700-0799,Number Of Corner Rectangles,角矩形的数量,number-of-corner-rectangles,"Array|array|数组,Math|math|数学,Dynamic Programming|dynamic-programming|动态规划,Matrix|matrix|矩阵",Medium,False,
747,0747,0700-0799,Largest Number At Least Twice of Others,至少是其他数字两倍的最大数,largest-number-at-least-twice-of-others,"Array|array|数组,Sorting|sorting|排序",Easy,False,2154|2231
743,0743,0700-0799,Network Delay Time,网络延迟时间,network-delay-time,"Depth-First Search|depth-first-search|深度优先搜索,Breadth-First Search|breadth-first-search|广度优先搜索,Graph|graph|图,Shortest Path|shortest-path|最短路,Heap (Priority Queue)|heap-priority-queue|堆（优先队列）",Medium,False,2039|2045
744,0744,0700-0799,Find Smallest Letter Greater Than Target,寻找比目标字母大的最小字母,find-smallest-letter-greater-than-target,"Array|array|数组,Binary Search|binary-search|二分查找",Easy,False,2148
742,0742,0700-0799,Closest Leaf in a Binary Tree,二叉树最近的叶节点,closest-leaf-in-a-binary-tree,"Tree|tree|树,Depth-First Search|depth-first-search|深度优先搜索,Breadth-First Search|breadth-first-search|广度优先搜索,Binary Tree|binary-tree|二叉树",Medium,False,
746,0746,0700-0799,Min Cost Climbing Stairs,使用最小花费爬楼梯,min-cost-climbing-stairs,"Array|array|数组,Dynamic Programming|dynamic-programming|动态规划",Easy,False,0070|3154
709,0709,0700-0799,To Lower Case,转换成小写字母,to-lower-case,String|string|字符串,Easy,False,2129
739,0739,0700-0799,Daily Temperatures,每日温度,daily-temperatures,"Stack|stack|栈,Array|array|数组,Monotonic Stack|monotonic-stack|单调栈",Medium,True,0496|0901
736,0736,0700-0799,Parse Lisp Expression,Lisp 语法解析,parse-lisp-expression,"Stack|stack|栈,Recursion|recursion|递归,Hash Table|hash-table|哈希表,String|string|字符串",Hard,False,0439|0726|0770
741,0741,0700-0799,Cherry Pickup,摘樱桃,cherry-pickup,"Array|array|数组,Dynamic Programming|dynamic-programming|动态规划,Matrix|matrix|矩阵",Hard,False,0064|0174|2065|2435
740,0740,0700-0799,Delete and Earn,删除并获得点数,delete-and-earn,"Array|array|数组,Hash Table|hash-table|哈希表,Dynamic Programming|dynamic-programming|动态规划",Medium,False,0198
738,0738,0700-0799,Monotone Increasing Digits,单调递增的数字,monotone-increasing-digits,"Greedy|greedy|贪心,Math|math|数学",Medium,False,0402
737,0737,0700-0799,Sentence Similarity II,句子相似性 II,sentence-similarity-ii,"Depth-First Search|depth-first-search|深度优先搜索,Breadth-First Search|breadth-first-search|广度优先搜索,Union Find|union-find|并查集,Array|array|数组,Hash Table|hash-table|哈希表,String|string|字符串",Medium,False,0547|0721|0734
735,0735,0700-0799,Asteroid Collision,小行星碰撞,asteroid-collision,"Stack|stack|栈,Array|array|数组,Simulation|simulation|模拟",Medium,False,0605|2126|2211|2751
734,0734,0700-0799,Sentence Similarity,句子相似性,sentence-similarity,"Array|array|数组,Hash Table|hash-table|哈希表,String|string|字符串",Easy,False,0547|0721|0737
733,0733,0700-0799,Flood Fill,图像渲染,flood-fill,"Depth-First Search|depth-first-search|深度优先搜索,Breadth-First Search|breadth-first-search|广度优先搜索,Array|array|数组,Matrix|matrix|矩阵",Easy,False,0463
732,0732,0700-0799,My Calendar III,我的日程安排表 III,my-calendar-iii,"Design|design|设计,Segment Tree|segment-tree|线段树,Binary Search|binary-search|二分查找,Ordered Set|ordered-set|有序集合,Prefix Sum|prefix-sum|前缀和",Hard,False,0729|0731|2276
731,0731,0700-0799,My Calendar II,我的日程安排表 II,my-calendar-ii,"Design|design|设计,Segment Tree|segment-tree|线段树,Array|array|数组,Binary Search|binary-search|二分查找,Ordered Set|ordered-set|有序集合,Prefix Sum|prefix-sum|前缀和",Medium,True,0729|0732
730,0730,0700-0799,Count Different Palindromic Subsequences,统计不同回文子序列,count-different-palindromic-subsequences,"String|string|字符串,Dynamic Programming|dynamic-programming|动态规划",Hard,False,0516|2484
728,0728,0700-0799,Self Dividing Numbers,自除数,self-dividing-numbers,Math|math|数学,Easy,False,0507|2283|2520
725,0725,0700-0799,Split Linked List in Parts,分隔链表,split-linked-list-in-parts,Linked List|linked-list|链表,Medium,False,0061|0328|2674
726,0726,0700-0799,Number of Atoms,原子的数量,number-of-atoms,"Stack|stack|栈,Hash Table|hash-table|哈希表,String|string|字符串,Sorting|sorting|排序",Hard,False,0394|0471|0736
729,0729,0700-0799,My Calendar I,我的日程安排表 I,my-calendar-i,"Design|design|设计,Segment Tree|segment-tree|线段树,Array|array|数组,Binary Search|binary-search|二分查找,Ordered Set|ordered-set|有序集合",Medium,True,0731|0732|2446
724,0724,0700-0799,Find Pivot Index,寻找数组的中心下标,find-pivot-index,"Array|array|数组,Prefix Sum|prefix-sum|前缀和",Easy,True,0560|1991|2270|2219|2574
727,0727,0700-0799,Minimum Window Subsequence,最小窗口子序列,minimum-window-subsequence,"String|string|字符串,Dynamic Programming|dynamic-programming|动态规划,Sliding Window|sliding-window|滑动窗口",Hard,False,0076|0674
722,0722,0700-0799,Remove Comments,删除注释,remove-comments,"Array|array|数组,String|string|字符串",Medium,False,0385|0439
723,0723,0700-0799,Candy Crush,粉碎糖果,candy-crush,"Array|array|数组,Two Pointers|two-pointers|双指针,Matrix|matrix|矩阵,Simulation|simulation|模拟",Medium,False,
719,0719,0700-0799,Find K-th Smallest Pair Distance,找出第 K 小的数对距离,find-k-th-smallest-pair-distance,"Array|array|数组,Two Pointers|two-pointers|双指针,Binary Search|binary-search|二分查找,Sorting|sorting|排序",Hard,False,0373|0378|0658|0668|0786|3134|3281
721,0721,0700-0799,Accounts Merge,账户合并,accounts-merge,"Depth-First Search|depth-first-search|深度优先搜索,Breadth-First Search|breadth-first-search|广度优先搜索,Union Find|union-find|并查集,Array|array|数组,Hash Table|hash-table|哈希表,String|string|字符串,Sorting|sorting|排序",Medium,False,0684|0734|0737
717,0717,0700-0799,1-bit and 2-bit Characters,1 比特与 2 比特字符,1-bit-and-2-bit-characters,Array|array|数组,Easy,False,0089
720,0720,0700-0799,Longest Word in Dictionary,词典中最长的单词,longest-word-in-dictionary,"Trie|trie|字典树,Array|array|数组,Hash Table|hash-table|哈希表,String|string|字符串,Sorting|sorting|排序",Medium,False,0524|0676|1858
718,0718,0700-0799,Maximum Length of Repeated Subarray,最长重复子数组,maximum-length-of-repeated-subarray,"Array|array|数组,Binary Search|binary-search|二分查找,Dynamic Programming|dynamic-programming|动态规划,Sliding Window|sliding-window|滑动窗口,Hash Function|hash-function|哈希函数,Rolling Hash|rolling-hash|滚动哈希",Medium,False,0209|1923|3177|3176
716,0716,0700-0799,Max Stack,最大栈,max-stack,"Stack|stack|栈,Design|design|设计,Linked List|linked-list|链表,Doubly-Linked List|doubly-linked-list|双向链表,Ordered Set|ordered-set|有序集合",Hard,False,0155
713,0713,0700-0799,Subarray Product Less Than K,乘积小于 K 的子数组,subarray-product-less-than-k,"Array|array|数组,Binary Search|binary-search|二分查找,Prefix Sum|prefix-sum|前缀和,Sliding Window|sliding-window|滑动窗口",Medium,False,0152|0325|0560|1099|2110|2302
712,0712,0700-0799,Minimum ASCII Delete Sum for Two Strings,两个字符串的最小ASCII删除和,minimum-ascii-delete-sum-for-two-strings,"String|string|字符串,Dynamic Programming|dynamic-programming|动态规划",Medium,True,0072|0300|0583
714,0714,0700-0799,Best Time to Buy and Sell Stock with Transaction Fee,买卖股票的最佳时机含手续费,best-time-to-buy-and-sell-stock-with-transaction-fee,"Greedy|greedy|贪心,Array|array|数组,Dynamic Programming|dynamic-programming|动态规划",Medium,True,0122
711,0711,0700-0799,Number of Distinct Islands II,不同岛屿的数量 II,number-of-distinct-islands-ii,"Depth-First Search|depth-first-search|深度优先搜索,Breadth-First Search|breadth-first-search|广度优先搜索,Union Find|union-find|并查集,Hash Table|hash-table|哈希表,Hash Function|hash-function|哈希函数",Hard,False,0694
715,0715,0700-0799,Range Module,Range 模块,range-module,"Design|design|设计,Segment Tree|segment-tree|线段树,Ordered Set|ordered-set|有序集合",Hard,False,0056|0057|0352
698,0698,0600-0699,Partition to K Equal Sum Subsets,划分为k个相等的子集,partition-to-k-equal-sum-subsets,"Bit Manipulation|bit-manipulation|位运算,Memoization|memoization|记忆化搜索,Array|array|数组,Dynamic Programming|dynamic-programming|动态规划,Backtracking|backtracking|回溯,Bitmask|bitmask|状态压缩",Medium,False,0416|2305|2025|2397
699,0699,0600-0699,Falling Squares,掉落的方块,falling-squares,"Segment Tree|segment-tree|线段树,Array|array|数组,Ordered Set|ordered-set|有序集合",Hard,False,0218
697,0697,0600-0699,Degree of an Array,数组的度,degree-of-an-array,"Array|array|数组,Hash Table|hash-table|哈希表",Easy,False,0053
696,0696,0600-0699,Count Binary Substrings,计数二进制子串,count-binary-substrings,"Two Pointers|two-pointers|双指针,String|string|字符串",Easy,False,0271|2489|3234
693,0693,0600-0699,Binary Number with Alternating Bits,交替位二进制数,binary-number-with-alternating-bits,Bit Manipulation|bit-manipulation|位运算,Easy,False,0191
691,0691,0600-0699,Stickers to Spell Word,贴纸拼词,stickers-to-spell-word,"Bit Manipulation|bit-manipulation|位运算,Array|array|数组,String|string|字符串,Dynamic Programming|dynamic-programming|动态规划,Backtracking|backtracking|回溯,Bitmask|bitmask|状态压缩",Hard,False,0383
690,0690,0600-0699,Employee Importance,员工的重要性,employee-importance,"Tree|tree|树,Depth-First Search|depth-first-search|深度优先搜索,Breadth-First Search|breadth-first-search|广度优先搜索,Array|array|数组,Hash Table|hash-table|哈希表",Medium,False,0339
695,0695,0600-0699,Max Area of Island,岛屿的最大面积,max-area-of-island,"Depth-First Search|depth-first-search|深度优先搜索,Breadth-First Search|breadth-first-search|广度优先搜索,Union Find|union-find|并查集,Array|array|数组,Matrix|matrix|矩阵",Medium,True,0200|0419|0463|1727|2101
694,0694,0600-0699,Number of Distinct Islands,不同岛屿的数量,number-of-distinct-islands,"Depth-First Search|depth-first-search|深度优先搜索,Breadth-First Search|breadth-first-search|广度优先搜索,Union Find|union-find|并查集,Hash Table|hash-table|哈希表,Hash Function|hash-function|哈希函数",Medium,False,0200|0711|1905
692,0692,0600-0699,Top K Frequent Words,前K个高频单词,top-k-frequent-words,"Trie|trie|字典树,Hash Table|hash-table|哈希表,String|string|字符串,Bucket Sort|bucket-sort|桶排序,Counting|counting|计数,Sorting|sorting|排序,Heap (Priority Queue)|heap-priority-queue|堆（优先队列）",Medium,False,0347|0973|1772|2284|2341
687,0687,0600-0699,Longest Univalue Path,最长同值路径,longest-univalue-path,"Tree|tree|树,Depth-First Search|depth-first-search|深度优先搜索,Binary Tree|binary-tree|二叉树",Medium,False,0124|0250|0437|2246
686,0686,0600-0699,Repeated String Match,重复叠加字符串匹配,repeated-string-match,"String|string|字符串,String Matching|string-matching|字符串匹配",Medium,False,0459
689,0689,0600-0699,Maximum Sum of 3 Non-Overlapping Subarrays,三个无重叠子数组的最大和,maximum-sum-of-3-non-overlapping-subarrays,"Array|array|数组,Dynamic Programming|dynamic-programming|动态规划",Hard,False,0123
685,0685,0600-0699,Redundant Connection II,冗余连接 II,redundant-connection-ii,"Depth-First Search|depth-first-search|深度优先搜索,Breadth-First Search|breadth-first-search|广度优先搜索,Union Find|union-find|并查集,Graph|graph|图",Hard,False,0684
683,0683,0600-0699,K Empty Slots,K 个关闭的灯泡,k-empty-slots,"Binary Indexed Tree|binary-indexed-tree|树状数组,Segment Tree|segment-tree|线段树,Queue|queue|队列,Array|array|数组,Ordered Set|ordered-set|有序集合,Sliding Window|sliding-window|滑动窗口,Monotonic Queue|monotonic-queue|单调队列,Heap (Priority Queue)|heap-priority-queue|堆（优先队列）",Hard,False,
682,0682,0600-0699,Baseball Game,棒球比赛,baseball-game,"Stack|stack|栈,Array|array|数组,Simulation|simulation|模拟",Easy,True,1598
